instance;form;bestbound;bestsol;gap;time;numnodes
instances/N100T30/N100T30P1W10DD_SF4.dat;3level;482372.4104836821;566203.2847269574;14.80579087133015;3600.0484189987183;1065 
instances/N100T30/N100T30P1W10DD_SF5.dat;3level;509896.3135819336;599163.9880469822;14.898704903147292;3600.0099091529846;1024 
instances/N100T30/N100T30P1W10DD_DF1.dat;3level;488497.13726566907;546620.1965669622;10.633170831654937;3600.0528588294983;1065 
instances/N100T30/N100T30P1W10DD_DF2.dat;3level;481346.5449644921;526645.3455479783;8.60138629656975;3600.056659936905;1109 
instances/N100T30/N100T30P1W10DD_DF3.dat;3level;475184.09460389405;545248.761143053;12.850036814806545;3600.0443000793457;1048 
instances/N100T30/N100T30P1W10DD_DF4.dat;3level;480015.0086871141;546400.3840250208;12.149584311944174;3600.0490131378174;1084 
instances/N100T30/N100T30P1W10DD_DF5.dat;3level;475608.41831221606;549050.9585269204;13.376270284956329;3600.04865193367;1075 
instances/N100T30/N100T30P1W15SD_SF1.dat;3level;518899.88007201167;596756.4994609853;13.046631156811344;3600.0455210208893;1087 
instances/N100T30/N100T30P1W15SD_SF2.dat;3level;550518.0996399815;614843.7562749812;10.462114314165829;3600.0507941246033;1129 
instances/N100T30/N100T30P1W15SD_SF3.dat;3level;592241.2904074545;672055.3665129445;11.876116177691838;3600.064341068268;1133 
instances/N100T30/N100T30P1W15SD_SF4.dat;3level;545375.3419773442;628986.9557189692;13.293060051786284;3600.04159784317;1072 
instances/N100T30/N100T30P1W15SD_SF5.dat;3level;527330.0976145096;609204.1850459869;13.43951493460224;3600.081768989563;1486 
instances/N100T30/N100T30P1W15SD_DF1.dat;3level;545940.2539766267;621918.8796330319;12.216806426786242;3600.0473079681396;1103 
instances/N100T30/N100T30P1W15SD_DF2.dat;3level;504159.6114429226;574114.491311992;12.18483088786096;3600.036143064499;1078 
instances/N100T30/N100T30P1W15SD_DF3.dat;3level;523927.7101194951;603360.6028563485;13.165077792751612;3600.030709028244;1817 
instances/N100T30/N100T30P1W15SD_DF4.dat;3level;505809.370260534;565836.1244239991;10.60850510818308;3600.0052449703217;810 
instances/N100T30/N100T30P1W15SD_DF5.dat;3level;505557.317697047;567507.0062709934;10.916109913956625;3600.0623149871826;1079 
instances/N100T30/N100T30P1W15DD_SF1.dat;3level;549232.0098546116;651109.8850470006;15.646802103923658;3600.0037910938263;1018 
instances/N100T30/N100T30P1W15DD_SF2.dat;3level;550505.4639533372;641888.137900997;14.236541938052515;3600.0106270313263;810 
instances/N100T30/N100T30P1W15DD_SF3.dat;3level;556023.3786420297;645682.0243429424;13.885882264130078;3600.052393913269;1070 
instances/N100T30/N100T30P1W15DD_SF4.dat;3level;537756.8856976416;633787.6901549847;15.151888550227278;3600.013556957245;1028 
instances/N100T30/N100T30P1W15DD_SF5.dat;3level;539502.3992722379;638091.0465293286;15.450561137525572;3600.0463938713074;1053 
instances/N100T30/N100T30P1W15DD_DF1.dat;3level;517146.62484079326;598055.4963189927;13.528656115726761;3600.042578935623;1070 
instances/N100T30/N100T30P1W15DD_DF2.dat;3level;513492.80007529404;598858.7564490755;14.254773008573459;3600.0365839004517;1055 
instances/N100T30/N100T30P1W15DD_DF3.dat;3level;521704.247459993;600163.0561709828;13.072915419278548;3600.0549108982086;1090 
instances/N100T30/N100T30P1W15DD_DF4.dat;3level;520868.3730294482;594545.6084599912;12.392192353650348;3600.051507949829;1106 
instances/N100T30/N100T30P1W15DD_DF5.dat;3level;527858.6393339565;595595.104787995;11.372905000310503;3600.0246930122375;1034 
instances/N100T30/N100T30P1W20SD_SF1.dat;3level;632142.399344145;717814.0992009626;11.93508179237262;3600.047963142395;1096 
instances/N100T30/N100T30P1W20SD_SF2.dat;3level;619540.0221888723;711778.792250976;12.958909575038293;3600.044800043106;1094 
instances/N100T30/N100T30P1W20SD_SF3.dat;3level;636769.0520611288;732610.3530309771;13.082165788857727;3600.0494379997253;1084 
instances/N100T30/N100T30P1W20SD_SF4.dat;3level;603104.71787961;698454.635999977;13.651554905044703;3600.0625870227814;1050 
instances/N100T30/N100T30P1W20SD_SF5.dat;3level;523793.18432849506;618852.015899978;15.360510934628163;3600.041249036789;1046 
instances/N100T30/N100T30P1W20SD_DF1.dat;3level;580569.7579988337;662393.6651679877;12.352761125576723;3600.0901339054108;1192 
instances/N100T30/N100T30P1W20SD_DF2.dat;3level;575431.4208493314;665980.5215539808;13.596358718324757;3600.0424649715424;1198 
instances/N100T30/N100T30P1W20SD_DF3.dat;3level;593951.6592745968;675097.0032229887;12.019805088897579;3600.0445199012756;1165 
instances/N100T30/N100T30P1W20SD_DF4.dat;3level;554772.4253967509;641864.1011009824;13.56855377249547;3600.043923854828;1064 
instances/N100T30/N100T30P1W20SD_DF5.dat;3level;599848.7102599733;694416.8619420094;13.618354746969475;3600.0447900295258;1115 
instances/N100T30/N100T30P1W20DD_SF1.dat;3level;584119.0795496105;684395.7343270044;14.651852685201234;3600.034847021103;1077 
instances/N100T30/N100T30P1W20DD_SF2.dat;3level;553551.0259023436;648964.8693309044;14.702466641520124;3600.0347249507904;1021 
instances/N100T30/N100T30P1W20DD_SF3.dat;3level;607211.1740184348;705129.8492599892;13.886616109687717;3600.0060789585114;1022 
instances/N100T30/N100T30P1W20DD_SF4.dat;3level;594439.667337051;702071.8909849895;15.330655596670182;3600.04780292511;1041 
instances/N100T30/N100T30P1W20DD_SF5.dat;3level;607374.8671312964;711555.9613429649;14.641307201620638;3600.022355079651;1076 
instances/N100T30/N100T30P1W20DD_DF1.dat;3level;567721.7145090828;645787.4867519917;12.088461582856471;3600.03498005867;1048 
instances/N100T30/N100T30P1W20DD_DF2.dat;3level;573361.1531975083;658249.5851379812;12.89608590071177;3600.0364530086517;1093 
instances/N100T30/N100T30P1W20DD_DF3.dat;3level;573054.0260657499;655541.0074679917;12.583039117696899;3600.0597910881042;1090 
instances/N100T30/N100T30P1W20DD_DF4.dat;3level;581794.6383302548;654445.7444599892;11.101165642032237;3600.0179550647736;973 
instances/N100T30/N100T30P1W20DD_DF5.dat;3level;574192.7554410552;653748.7378229832;12.169198620077418;3600.0052061080933;711 
