instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N50T30/N50T30P1W10SD_SF3.dat;434212.479893;444533.55903688585;0.85683102;1;0.2 
instances/N50T30/N50T30P1W10SD_SF4.dat;487325.70268400013;499041.31049968593;0.871750672;1;0.2 
instances/N50T30/N50T30P1W10SD_SF5.dat;464992.3483879998;478466.95076310344;0.867097995;1;0.2 
instances/N50T30/N50T30P1W10SD_DF1.dat;419948.33305700007;426036.7034549298;0.866018684;1;0.2 
instances/N50T30/N50T30P1W10SD_DF2.dat;454230.2128249999;460778.0703340156;0.844088178;1;0.2 
instances/N50T30/N50T30P1W10SD_DF3.dat;436113.82723399997;442152.8800449364;0.839249799;1;0.2 
instances/N50T30/N50T30P1W10SD_DF4.dat;392229.6974539999;397261.36486577726;0.839980268;1;0.2 
instances/N50T30/N50T30P1W10SD_DF5.dat;404959.30617000005;409489.77490902983;0.837989112;1;0.2 
instances/N50T30/N50T30P1W10DD_SF1.dat;442048.453123;450843.33497079567;0.840795274;1;0.2 
instances/N50T30/N50T30P1W10DD_SF2.dat;445568.885428;456032.075104732;0.853900109;1;0.2 
instances/N50T30/N50T30P1W10DD_SF3.dat;437697.683015;448112.2288152857;0.829488211;1;0.2 
instances/N50T30/N50T30P1W10DD_SF4.dat;456179.248438;466667.4340570603;0.841369312;1;0.2 
instances/N50T30/N50T30P1W10DD_SF5.dat;432056.283053;443656.5597066116;0.858870883;1;0.2 
instances/N50T30/N50T30P1W10DD_DF1.dat;414768.153573;419405.57496104995;0.845857361;1;0.2 
instances/N50T30/N50T30P1W10DD_DF2.dat;418083.576112;422605.91939391417;0.848627101;1;0.2 
instances/N50T30/N50T30P1W10DD_DF3.dat;422497.555278;430904.876895158;0.829646312;1;0.2 
instances/N50T30/N50T30P1W10DD_DF4.dat;417949.46929399995;423384.58917882585;0.871537641;1;0.2 
instances/N50T30/N50T30P1W10DD_DF5.dat;417734.697288;423921.2614171883;0.828694073;1;0.2 
instances/N50T30/N50T30P1W15SD_SF1.dat;458041.24864;472237.60311778565;0.895879535;1;0.2 
instances/N50T30/N50T30P1W15SD_SF2.dat;504222.4246220001;514874.73961934814;0.906624154;1;0.2 
instances/N50T30/N50T30P1W15SD_SF3.dat;507217.784644;521816.4252440896;0.90514899;1;0.2 
instances/N50T30/N50T30P1W15SD_SF4.dat;464556.16021600005;473040.2480138998;0.875150186;1;0.2 
instances/N50T30/N50T30P1W15SD_SF5.dat;538750.6045639999;552616.1114435937;0.874954662;1;0.2 
instances/N50T30/N50T30P1W15SD_DF1.dat;430540.77104099997;436168.956805878;0.875491844;1;0.2 
instances/N50T30/N50T30P1W15SD_DF2.dat;454767.4766309998;461807.81833252794;0.863720508;1;0.2 
instances/N50T30/N50T30P1W15SD_DF3.dat;480536.84531500004;487933.2701738338;0.87142933;1;0.2 
instances/N50T30/N50T30P1W15SD_DF4.dat;485105.0979409999;493200.0141988118;0.897697526;1;0.2 
instances/N50T30/N50T30P1W15SD_DF5.dat;477876.5636310001;485950.28952149214;0.860593975;1;0.2 
instances/N50T30/N50T30P1W15DD_SF1.dat;496536.224653;504370.61261674017;0.8859483;1;0.2 
instances/N50T30/N50T30P1W15DD_SF2.dat;504281.921892;513952.98415099387;0.912075723;1;0.2 
instances/N50T30/N50T30P1W15DD_SF3.dat;485162.367016;497408.14943818736;0.89750733;1;0.2 
instances/N50T30/N50T30P1W15DD_SF4.dat;486257.362066;497249.7011567721;0.877797405;1;0.2 
instances/N50T30/N50T30P1W15DD_SF5.dat;475350.46942999994;488896.1027518864;0.893090333;1;0.2 
instances/N50T30/N50T30P1W15DD_DF1.dat;468809.969982;477923.21667709365;0.885799672;1;0.2 
instances/N50T30/N50T30P1W15DD_DF2.dat;463188.71647;468003.6526109878;0.884262478;1;0.2 
instances/N50T30/N50T30P1W15DD_DF3.dat;474126.86141899996;481592.5227990421;0.855003328;1;0.2 
instances/N50T30/N50T30P1W15DD_DF4.dat;464217.34067999996;471190.88160477625;0.863661663;1;0.2 
instances/N50T30/N50T30P1W15DD_DF5.dat;457963.9550170001;462710.6785954576;0.858026752;1;0.2 
instances/N50T30/N50T30P1W20SD_SF1.dat;539044.095705;550736.2074991397;0.954348788;1;0.2 
instances/N50T30/N50T30P1W20SD_SF2.dat;563190.4201040001;576973.8089903904;0.902494214;1;0.2 
instances/N50T30/N50T30P1W20SD_SF3.dat;573364.85342;586233.0414701299;0.938730168;1;0.2 
instances/N50T30/N50T30P1W20SD_SF4.dat;499221.11049500003;508652.69297446386;0.89780977;1;0.2 
instances/N50T30/N50T30P1W20SD_SF5.dat;556694.5242089999;566669.8652942438;0.90508372;1;0.2 
instances/N50T30/N50T30P1W20SD_DF1.dat;505751.06210700003;513678.6000623736;0.94490299;1;0.2 
instances/N50T30/N50T30P1W20SD_DF2.dat;486781.43396500003;492966.67925848794;0.882150012;1;0.2 
instances/N50T30/N50T30P1W20SD_DF3.dat;534765.4149659999;542238.2064362159;0.920685066;1;0.2 
instances/N50T30/N50T30P1W20SD_DF4.dat;515707.72287599987;522428.40213416185;0.884974099;1;0.2 
instances/N50T30/N50T30P1W20SD_DF5.dat;501578.15666;508424.33169966005;0.886978972;1;0.2 
instances/N50T30/N50T30P1W20DD_SF1.dat;527703.091331;539975.8945928761;0.906863693;1;0.2 
instances/N50T30/N50T30P1W20DD_SF2.dat;580662.6300260001;590486.887188338;0.883247299;1;0.2 
instances/N50T30/N50T30P1W20DD_SF3.dat;510760.10453300003;522997.30121879635;0.890492429;1;0.2 
instances/N50T30/N50T30P1W20DD_SF4.dat;544358.722352;554980.9463693474;0.939560406;1;0.2 
instances/N50T30/N50T30P1W20DD_SF5.dat;534251.166666;546165.4379943118;0.972793819;1;0.2 
instances/N50T30/N50T30P1W20DD_DF1.dat;508202.56492100004;515191.73521420243;0.897238277;1;0.2 
instances/N50T30/N50T30P1W20DD_DF2.dat;504470.95648399997;510581.98268019006;0.921551719;1;0.2 
instances/N50T30/N50T30P1W20DD_DF3.dat;510332.1627229999;516429.32264526765;0.881507136;1;0.2 
instances/N50T30/N50T30P1W20DD_DF4.dat;499906.57385299995;505242.81182537554;0.90985318;1;0.2 
instances/N50T30/N50T30P1W20DD_DF5.dat;499964.0163939999;505996.1431838533;0.888858797;1;0.2 
