instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N200T15/N200T15P1W15SD_DF2.dat;505265.5496259999;513684.3335080197;1.189777708;1;0.2 
instances/N200T15/N200T15P1W15SD_DF3.dat;507215.92704599985;511790.3972961978;1.175275988;1;0.2 
instances/N200T15/N200T15P1W15SD_DF4.dat;512637.7707680003;519785.0696325726;1.172701244;1;0.2 
instances/N200T15/N200T15P1W15SD_DF5.dat;504942.6723170001;508894.235943268;1.144493277;1;0.2 
instances/N200T15/N200T15P1W15DD_SF1.dat;521774.525917;532104.7270505381;1.141960132;1;0.2 
instances/N200T15/N200T15P1W15DD_SF2.dat;504216.0687970001;522109.75182863034;1.153846331;1;0.2 
instances/N200T15/N200T15P1W15DD_SF3.dat;530673.1192830002;544016.7322320398;1.148222293;1;0.2 
instances/N200T15/N200T15P1W15DD_SF4.dat;502454.5902369999;515353.0349101421;1.164154944;1;0.2 
instances/N200T15/N200T15P1W15DD_SF5.dat;508625.24861999997;519196.2566160481;1.146225248;1;0.2 
instances/N200T15/N200T15P1W15DD_DF1.dat;499568.4369600001;506356.94522061397;1.152133694;1;0.2 
instances/N200T15/N200T15P1W15DD_DF2.dat;525183.8640179998;531667.7580583737;1.148254877;1;0.2 
instances/N200T15/N200T15P1W15DD_DF3.dat;505032.79919599975;514006.22765246185;1.174902388;1;0.2 
instances/N200T15/N200T15P1W15DD_DF4.dat;509021.09007699986;515473.7544794801;1.152883626;1;0.2 
instances/N200T15/N200T15P1W15DD_DF5.dat;495218.77350499993;499179.8808638539;1.177292783;1;0.2 
instances/N200T15/N200T15P1W20SD_SF1.dat;624537.3498899997;640377.6799223359;1.170419795;1;0.2 
instances/N200T15/N200T15P1W20SD_SF2.dat;554388.2901670003;565249.0196632798;1.221561987;1;0.2 
instances/N200T15/N200T15P1W20SD_SF3.dat;598425.6265740001;611606.630805474;1.165021419;1;0.2 
instances/N200T15/N200T15P1W20SD_SF4.dat;568511.446694;578965.356933134;1.180369648;1;0.2 
instances/N200T15/N200T15P1W20SD_SF5.dat;610576.140039;625359.0117077677;1.206835773;1;0.2 
instances/N200T15/N200T15P1W20SD_DF1.dat;534145.5021900001;540418.8577497216;1.161598006;1;0.2 
instances/N200T15/N200T15P1W20SD_DF2.dat;562807.7526449998;569707.9551225952;1.143400515;1;0.2 
instances/N200T15/N200T15P1W20SD_DF3.dat;542480.9438399998;548785.8325770281;1.176696678;1;0.2 
instances/N200T15/N200T15P1W20SD_DF4.dat;551555.6563610001;556866.3546025686;1.225942957;1;0.2 
instances/N200T15/N200T15P1W20SD_DF5.dat;538309.2188069997;542743.6125891814;1.210011029;1;0.2 
instances/N200T15/N200T15P1W20DD_SF1.dat;591983.6614669999;603726.3908060656;1.161514349;1;0.2 
instances/N200T15/N200T15P1W20DD_SF2.dat;602642.66655;612202.528056246;1.206349445;1;0.2 
instances/N200T15/N200T15P1W20DD_SF3.dat;583060.6288210001;593101.0982946343;1.149566538;1;0.2 
instances/N200T15/N200T15P1W20DD_SF4.dat;559368.5610379999;569496.3633966051;1.190460093;1;0.2 
instances/N200T15/N200T15P1W20DD_SF5.dat;599579.5527929999;610624.4934718704;1.146732925;1;0.2 
instances/N200T15/N200T15P1W20DD_DF1.dat;529282.628936;535960.035406574;1.145303108;1;0.2 
instances/N200T15/N200T15P1W20DD_DF2.dat;539453.2821219999;546492.5939016134;1.167912134;1;0.2 
instances/N200T15/N200T15P1W20DD_DF3.dat;548668.063015;553505.2077022078;1.170735574;1;0.2 
instances/N200T15/N200T15P1W20DD_DF4.dat;550228.2011599998;556985.3709592834;1.185950496;1;0.2 
instances/N200T15/N200T15P1W20DD_DF5.dat;545852.5124260001;551701.2209619201;1.148734203;1;0.2 
