instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N100T15/N100T15P1W10SD_SF2.dat;297598.642293;302546.479382336;0.734324479;1;0.2 
instances/N100T15/N100T15P1W10SD_SF3.dat;318922.8636609999;325332.8660829579;0.777769234;1;0.2 
instances/N100T15/N100T15P1W10SD_SF4.dat;319399.93683399993;326985.21070366603;0.768009886;1;0.2 
instances/N100T15/N100T15P1W10SD_SF5.dat;273976.48099400004;279749.0231176521;0.7937734;1;0.2 
instances/N100T15/N100T15P1W10SD_DF1.dat;288331.30482200003;291821.3626226817;0.755134104;1;0.2 
instances/N100T15/N100T15P1W10SD_DF2.dat;289663.56411100004;292596.3877580482;0.746262788;1;0.2 
instances/N100T15/N100T15P1W10SD_DF3.dat;286881.0270179999;288469.954258324;0.769867658;1;0.2 
instances/N100T15/N100T15P1W10SD_DF4.dat;283454.13483899995;287736.51420572994;0.763345834;1;0.2 
instances/N100T15/N100T15P1W10SD_DF5.dat;272189.9823409999;274444.944510654;0.740521692;1;0.2 
instances/N100T15/N100T15P1W10DD_SF1.dat;309709.816014;314760.5847306962;0.769293936;1;0.2 
instances/N100T15/N100T15P1W10DD_SF2.dat;293038.633054;297175.35839745007;0.755008299;1;0.2 
instances/N100T15/N100T15P1W10DD_SF3.dat;286010.855749;291678.45548484795;0.783887668;1;0.2 
instances/N100T15/N100T15P1W10DD_SF4.dat;287053.917545;291684.6439281062;0.78131797;1;0.2 
instances/N100T15/N100T15P1W10DD_SF5.dat;298193.86084200005;303410.27077095234;0.754450864;1;0.2 
instances/N100T15/N100T15P1W10DD_DF1.dat;288070.042128;291495.5590540378;0.766138188;1;0.2 
instances/N100T15/N100T15P1W10DD_DF2.dat;274726.985745;281073.7743602542;0.730796932;1;0.2 
instances/N100T15/N100T15P1W10DD_DF3.dat;284344.6272200001;287423.34089103405;0.748651185;1;0.2 
instances/N100T15/N100T15P1W10DD_DF4.dat;285983.28599799995;289118.7333302358;0.74618877;1;0.2 
instances/N100T15/N100T15P1W10DD_DF5.dat;286388.788663;291508.8988031778;0.740804789;1;0.2 
instances/N100T15/N100T15P1W15SD_SF1.dat;323311.73587999993;329109.18242731213;0.75060702;1;0.2 
instances/N100T15/N100T15P1W15SD_SF2.dat;326170.00904000015;332386.9175778121;0.762682931;1;0.2 
instances/N100T15/N100T15P1W15SD_SF3.dat;358484.33738499996;363436.6378142523;0.792967616;1;0.2 
instances/N100T15/N100T15P1W15SD_SF4.dat;331727.5167319999;339603.2954103837;0.775262768;1;0.2 
instances/N100T15/N100T15P1W15SD_SF5.dat;342083.816537;348684.85688642587;0.765045698;1;0.2 
instances/N100T15/N100T15P1W15SD_DF1.dat;298627.00074;301067.316891116;0.736908213;1;0.2 
instances/N100T15/N100T15P1W15SD_DF2.dat;314072.03055200004;317794.7634227741;0.752531252;1;0.2 
instances/N100T15/N100T15P1W15SD_DF3.dat;315042.201429;319955.0231516281;0.749556047;1;0.2 
instances/N100T15/N100T15P1W15SD_DF4.dat;316674.63255200005;319259.1728660739;0.767801029;1;0.2 
instances/N100T15/N100T15P1W15SD_DF5.dat;299100.69508599996;302692.47437369596;0.759905483;1;0.2 
instances/N100T15/N100T15P1W15DD_SF1.dat;330894.6263090001;335950.91518753994;0.76325252;1;0.2 
instances/N100T15/N100T15P1W15DD_SF2.dat;318122.1574919999;324098.4929574422;0.803559643;1;0.2 
instances/N100T15/N100T15P1W15DD_SF3.dat;339308.73313199996;346672.38152738597;0.791176721;1;0.2 
instances/N100T15/N100T15P1W15DD_SF4.dat;345341.255344;350804.5792322639;0.762445156;1;0.2 
instances/N100T15/N100T15P1W15DD_SF5.dat;321442.25190200005;326678.42251156626;0.74798855;1;0.2 
instances/N100T15/N100T15P1W15DD_DF1.dat;312316.461455;313575.53587098414;0.746728554;1;0.2 
instances/N100T15/N100T15P1W15DD_DF2.dat;320180.93266000005;322715.4715348019;0.771793586;1;0.2 
instances/N100T15/N100T15P1W15DD_DF3.dat;316961.3204219999;320716.62635265803;0.77347126;1;0.2 
instances/N100T15/N100T15P1W15DD_DF4.dat;299102.03816;304260.01447349443;0.752953053;1;0.2 
instances/N100T15/N100T15P1W15DD_DF5.dat;310016.061276;315454.71932269004;0.756498198;1;0.2 
instances/N100T15/N100T15P1W20SD_SF1.dat;364896.62194800004;372649.48128264205;0.793039297;1;0.2 
instances/N100T15/N100T15P1W20SD_SF2.dat;369597.007676;376236.98436600243;0.794176671;1;0.2 
instances/N100T15/N100T15P1W20SD_SF3.dat;337391.395095;344142.4645050841;0.784520094;1;0.2 
instances/N100T15/N100T15P1W20SD_SF4.dat;373084.814781;379697.22461732634;0.826356877;1;0.2 
instances/N100T15/N100T15P1W20SD_SF5.dat;371533.9827659999;378598.02114289015;0.808794671;1;0.2 
instances/N100T15/N100T15P1W20SD_DF1.dat;343010.91931300005;350654.407467422;0.804269232;1;0.2 
instances/N100T15/N100T15P1W20SD_DF2.dat;355935.295271;361706.59159285354;0.757704424;1;0.2 
instances/N100T15/N100T15P1W20SD_DF3.dat;342057.40472799994;343978.82942175807;0.793201966;1;0.2 
instances/N100T15/N100T15P1W20SD_DF4.dat;350467.5370940001;353828.8267945222;0.795387973;1;0.2 
instances/N100T15/N100T15P1W20SD_DF5.dat;366908.9032409999;368801.8374363821;0.756982241;1;0.2 
instances/N100T15/N100T15P1W20DD_SF1.dat;369890.02899;374476.4947526097;0.775602769;1;0.2 
instances/N100T15/N100T15P1W20DD_SF2.dat;381892.2001949999;386132.26339707826;0.776411477;1;0.2 
instances/N100T15/N100T15P1W20DD_SF3.dat;376785.304263;385150.94482681627;0.806856578;1;0.2 
instances/N100T15/N100T15P1W20DD_SF4.dat;369271.47315900004;372355.5503387923;0.759612585;1;0.2 
instances/N100T15/N100T15P1W20DD_SF5.dat;364055.603215;369716.8439713344;0.778906836;1;0.2 
instances/N100T15/N100T15P1W20DD_DF1.dat;334640.20916100004;339195.3753114578;0.77011055;1;0.2 
instances/N100T15/N100T15P1W20DD_DF2.dat;366545.58765600005;371802.3309222297;0.776107783;1;0.2 
instances/N100T15/N100T15P1W20DD_DF3.dat;364879.18461500003;368789.1363795378;0.77542583;1;0.2 
instances/N100T15/N100T15P1W20DD_DF4.dat;359834.42665;362421.4628138144;0.786957677;1;0.2 
instances/N100T15/N100T15P1W20DD_DF5.dat;363293.423652;366470.6878901958;0.780275925;1;0.2 
