instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N100T30/N100T30P1W20SD_SF4.dat;741569.3170820002;757466.8699095519;1.403244158;1;0.2 
instances/N100T30/N100T30P1W20SD_SF5.dat;662914.2789119992;679306.9524630952;1.375182265;1;0.2 
instances/N100T30/N100T30P1W20SD_DF1.dat;698153.5287869999;704807.2718689195;1.37439238;1;0.2 
instances/N100T30/N100T30P1W20SD_DF2.dat;694372.8741879999;701962.4663848198;1.385901799;1;0.2 
instances/N100T30/N100T30P1W20SD_DF3.dat;718479.6528789998;728529.6674459317;1.437875396;1;0.2 
instances/N100T30/N100T30P1W20SD_DF4.dat;661439.6443469995;670504.2120898596;1.432375826;1;0.2 
instances/N100T30/N100T30P1W20SD_DF5.dat;720037.6108119998;726540.3878323403;1.407180594;1;0.2 
instances/N100T30/N100T30P1W20DD_SF1.dat;731297.5385760001;741973.0410511118;1.409088906;1;0.2 
instances/N100T30/N100T30P1W20DD_SF2.dat;694574.7390810001;704936.684125058;1.390572656;1;0.2 
instances/N100T30/N100T30P1W20DD_SF3.dat;747839.1940549999;761894.4439196157;1.404736341;1;0.2 
instances/N100T30/N100T30P1W20DD_SF4.dat;735022.83957;752755.8068722596;1.439397214;1;0.2 
instances/N100T30/N100T30P1W20DD_SF5.dat;757518.0381209999;775552.875866771;1.419075341;1;0.2 
instances/N100T30/N100T30P1W20DD_DF1.dat;682900.6419059999;693360.0813270742;1.447338307;1;0.2 
instances/N100T30/N100T30P1W20DD_DF2.dat;699783.122061;706831.3386190099;1.391174635;1;0.2 
instances/N100T30/N100T30P1W20DD_DF3.dat;677393.1684250002;686663.9279864583;1.358104919;1;0.2 
instances/N100T30/N100T30P1W20DD_DF4.dat;702375.6632510001;711541.249888818;1.451785816;1;0.2 
instances/N100T30/N100T30P1W20DD_DF5.dat;690368.6720430001;700127.912606718;1.386873134;1;0.2 
