instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N200T30/N200T30P1W15DD_DF5.dat;1.0152697471249998e6;1.0271898359337774e6;2.399642295;1;0.2 
instances/N200T30/N200T30P1W20SD_SF1.dat;1.1087650833200007e6;1.1703128935255785e6;2.362036366;1;0.2 
instances/N200T30/N200T30P1W20SD_SF2.dat;1.1458192919130009e6;1.2200303545642947e6;2.347410736;1;0.2 
instances/N200T30/N200T30P1W20SD_SF3.dat;1.146162742452001e6;1.2031917734287265e6;2.414577032;1;0.2 
instances/N200T30/N200T30P1W20SD_SF4.dat;1.1135995098199998e6;1.200144807751244e6;2.33995408;1;0.2 
instances/N200T30/N200T30P1W20SD_SF5.dat;1.139464234028e6;1.1959278299905534e6;2.412473293;1;0.2 
instances/N200T30/N200T30P1W20SD_DF1.dat;1.0963846736160007e6;1.106434803466886e6;2.325615522;1;0.2 
instances/N200T30/N200T30P1W20SD_DF2.dat;1.1113979110300024e6;1.1226006061499151e6;2.324038353;1;0.2 
instances/N200T30/N200T30P1W20SD_DF3.dat;1.075963463983999e6;1.089087778170736e6;2.368930191;1;0.2 
instances/N200T30/N200T30P1W20SD_DF4.dat;1.0805247917559983e6;1.0935342585687938e6;2.298038752;1;0.2 
instances/N200T30/N200T30P1W20SD_DF5.dat;1.0821954781379995e6;1.0967677166220495e6;2.398392741;1;0.2 
instances/N200T30/N200T30P1W20DD_SF1.dat;1.1591626869249998e6;1.1810430665766501e6;2.415991062;1;0.2 
instances/N200T30/N200T30P1W20DD_SF2.dat;1.1732729152700002e6;1.1955675939474455e6;2.346495465;1;0.2 
instances/N200T30/N200T30P1W20DD_SF3.dat;1.1550542104230002e6;1.1793801655127597e6;2.323003257;1;0.2 
instances/N200T30/N200T30P1W20DD_SF4.dat;1.1814454141730005e6;1.2127202747133956e6;2.367105408;1;0.2 
instances/N200T30/N200T30P1W20DD_SF5.dat;1.140461176649e6;1.1600143022762453e6;2.397819673;1;0.2 
instances/N200T30/N200T30P1W20DD_DF1.dat;1.1073967049570004e6;1.1193632477149812e6;2.286626937;1;0.2 
instances/N200T30/N200T30P1W20DD_DF2.dat;1.1087597026659998e6;1.1209843351804127e6;2.269262376;1;0.2 
instances/N200T30/N200T30P1W20DD_DF3.dat;1.085181741182e6;1.099081629930546e6;2.314244724;1;0.2 
instances/N200T30/N200T30P1W20DD_DF4.dat;1.0852483050419998e6;1.0997010036162592e6;2.344233223;1;0.2 
instances/N200T30/N200T30P1W20DD_DF5.dat;1.0927228726630001e6;1.1028719898502203e6;2.314372889;1;0.2 
