instance;form;bestbound;bestsol;gap;time;numnodes
instances/N200T30/N200T30P1W15SD_SF2.dat;3level;769348.9862216496;1.0484842361149876e6;26.622741694966717;3600.3279390335083;1 
instances/N200T30/N200T30P1W15SD_SF3.dat;3level;750216.6090636249;1.063758562224984e6;29.47491698732341;3600.2809970378876;1 
instances/N200T30/N200T30P1W15SD_SF4.dat;3level;820079.3294591192;1.1466184901559828e6;28.478448891264787;3600.3187589645386;1 
instances/N200T30/N200T30P1W15SD_SF5.dat;3level;744217.9333266957;1.0066659623059892e6;26.071014498006743;3600.3200318813324;1 
instances/N200T30/N200T30P1W15SD_DF1.dat;3level;739327.3801239897;992486.5557971201;25.507567250601646;3600.327257156372;1 
instances/N200T30/N200T30P1W15SD_DF2.dat;3level;745257.0394937806;1.075760284994972e6;30.722759532132766;3600.327136039734;1 
instances/N200T30/N200T30P1W15SD_DF3.dat;3level;766229.8517442548;1.0477106477389892e6;26.866272343626907;3600.3426039218903;1 
instances/N200T30/N200T30P1W15SD_DF4.dat;3level;751563.330389275;1.0049687297569902e6;25.21525216301912;3600.3145110607147;1 
instances/N200T30/N200T30P1W15SD_DF5.dat;3level;727022.4275853985;973370.1517539272;25.30874033117122;3600.3332998752594;1 
instances/N200T30/N200T30P1W15DD_SF1.dat;3level;760105.6130700423;993191.5813499196;23.46837937984462;3600.0898580551147;1 
instances/N200T30/N200T30P1W15DD_SF2.dat;3level;760642.8457433011;1.0018783305739847e6;24.078321435745362;3600.103462934494;1 
instances/N200T30/N200T30P1W15DD_SF3.dat;3level;736080.3604361019;986839.6141529809;25.410335187254248;3600.1169168949127;1 
instances/N200T30/N200T30P1W15DD_SF4.dat;3level;747304.2359796669;987052.539307985;24.289315287755986;3600.11620593071;1 
instances/N200T30/N200T30P1W15DD_SF5.dat;3level;762442.8276166795;1.0085954580839798e6;24.40548670870622;3600.114284992218;1 
instances/N200T30/N200T30P1W15DD_DF1.dat;3level;727474.8067797942;956379.4793859257;23.93450273035;3600.291543006897;1 
instances/N200T30/N200T30P1W15DD_DF2.dat;3level;746600.2513362013;989291.648735987;24.531835248975494;3600.117989063263;1 
instances/N200T30/N200T30P1W15DD_DF3.dat;3level;736973.060200097;954400.2569249861;22.781552618754002;3600.1906299591064;1 
instances/N200T30/N200T30P1W15DD_DF4.dat;3level;735987.7807918319;987501.5028449865;25.469705243844686;3600.1230239868164;1 
instances/N200T30/N200T30P1W15DD_DF5.dat;3level;731878.4621934925;930320.5223259879;21.330504419740254;3600.1438229084015;1 
instances/N200T30/N200T30P1W20SD_SF1.dat;3level;815269.2808179092;1.1060475750649874e6;26.28985414393166;3600.3513000011444;1 
instances/N200T30/N200T30P1W20SD_SF2.dat;3level;830269.8870100493;1.1484059640549861e6;27.70240550838034;3600.3109159469604;1 
instances/N200T30/N200T30P1W20SD_SF3.dat;3level;821426.8097331969;1.1210390257169828e6;26.72629668643007;3600.355257987976;1 
instances/N200T30/N200T30P1W20SD_SF4.dat;3level;808817.0057568467;1.1235591992169893e6;28.01296039225054;3600.3222579956055;1 
instances/N200T30/N200T30P1W20SD_SF5.dat;3level;823630.0531899905;1.1129662317699853e6;25.99685150553529;3600.0040180683136;1 
instances/N200T30/N200T30P1W20SD_DF1.dat;3level;795680.2877869238;1.0843772444106373e6;26.62329536254897;3600.3341588974;1 
instances/N200T30/N200T30P1W20SD_DF2.dat;3level;779213.350383116;1.0508215138016534e6;25.847221421639492;3600.326169013977;1 
instances/N200T30/N200T30P1W20SD_DF3.dat;3level;773880.910634832;1.0452531095909936e6;25.96234313642456;3600.3215329647064;1 
instances/N200T30/N200T30P1W20SD_DF4.dat;3level;766958.932391214;1.0159686062459877e6;24.509583497354956;3600.2959599494934;1 
instances/N200T30/N200T30P1W20SD_DF5.dat;3level;777155.3651154942;1.0566977443819353e6;26.454336706277914;3600.3809220790863;1 
instances/N200T30/N200T30P1W20DD_SF1.dat;3level;813595.5365449458;1.0877848516929836e6;25.20620826087998;3600.1368680000305;1 
instances/N200T30/N200T30P1W20DD_SF2.dat;3level;821310.3110881557;1.1221311955922726e6;26.80799586409684;3600.1302840709686;1 
instances/N200T30/N200T30P1W20DD_SF3.dat;3level;812427.5080566243;1.0629175292319828e6;23.56627059827976;3600.0899090766907;1 
instances/N200T30/N200T30P1W20DD_SF4.dat;3level;830104.5606371576;1.1411830640519839e6;27.259298986639692;3600.0888719558716;1 
instances/N200T30/N200T30P1W20DD_SF5.dat;3level;812151.1203041268;1.078640183921982e6;24.706020375477728;3600.008348941803;1 
instances/N200T30/N200T30P1W20DD_DF1.dat;3level;787926.4319803227;1.0438868008849857e6;24.51993536920527;3600.107808113098;1 
instances/N200T30/N200T30P1W20DD_DF2.dat;3level;807706.6311595747;1.0237625197279453e6;21.104102211691174;3600.1350479125977;1 
instances/N200T30/N200T30P1W20DD_DF3.dat;3level;779114.0144536655;1.0114957835619834e6;22.97407195213264;3600.1993050575256;1 
instances/N200T30/N200T30P1W20DD_DF4.dat;3level;779209.2133332702;1.0356758036549853e6;24.76321155873521;3600.0959038734436;1 
instances/N200T30/N200T30P1W20DD_DF5.dat;3level;789837.055994899;1.0181900294109896e6;22.427343307240005;3600.1367700099945;1 
